platform,channel_name,channel_display_name,channel_id,hours_watched,peak_viewers,average_viewers,airtime_in_m,followers_gain,live_views,last_streamed_game,avatar_url,channel_country,stream_language,partnership_status,channel_type
twitch,riotgames,Riot Games,36029255,10486486,361628,131906,4770,124532,16131214,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/687eca1d-7479-4770-ab2c-fdac418e6c08-profile_image-300x300.png,,en,partner,Organization
twitch,esl_csgo,ESL_CSGO,31239503,6337300,246917,40323,9430,35057,15384042,Counter-Strike: Global Offensive,https://static-cdn.jtvnw.net/jtv_user_pictures/1975b18f-fa7d-443f-b191-fba08f92f3a2-profile_image-300x300.jpeg,,en,partner,Organization
twitch,kaicenat,KaiCenat,641972806,3710035,187704,67252,3310,112373,12628924,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/1d8cd548-04fa-49fb-bfcd-f222f73482b6-profile_image-300x300.png,US,en,partner,Male
twitch,cblol,CBLOL,36511475,3200708,170898,73863,2600,24404,4365663,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/537c6be6-37d3-4e01-a1fb-a56f8bda32ae-profile_image-300x300.png,BR,pt,without status,Organization
twitch,otplol_,otplol_,622498423,3077300,117858,18318,10080,8711,3124139,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/787bd9dd-9367-45ed-a44d-d755427549b8-profile_image-300x300.png,FR,fr,partner,Organization
twitch,auronplay,auronplay,459331509,2992780,222507,118137,1520,51485,9945246,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/ec898e4a-e0df-4dc0-a99d-7540c6dbe1e8-profile_image-300x300.png,ES,es,partner,Male
twitch,gaules,Gaules,181077473,2971101,85669,17712,10065,6612,4490310,Counter-Strike: Global Offensive,https://static-cdn.jtvnw.net/jtv_user_pictures/f4b12683-57ff-4b57-926a-67512b43a7ff-profile_image-300x300.png,BR,pt,partner,Male
twitch,trymacs,Trymacs,64342766,2808181,79032,23732,7100,25742,8204840,FIFA 23,https://static-cdn.jtvnw.net/jtv_user_pictures/22a56845-20d0-4e14-932e-0ec099b088eb-profile_image-300x300.png,DE,de,partner,Male
twitch,lla,LLA,142055874,2740748,99932,59154,2780,32151,2986492,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/2944bdb8-bbd5-4cfc-9aa6-429a2d0b6789-profile_image-300x300.jpeg,,es,partner,Organization
twitch,eliasn97,eliasn97,238813810,2633520,95618,47738,3310,23134,1049819,FIFA 23,https://static-cdn.jtvnw.net/jtv_user_pictures/4fb94c7a-b4c0-4ed1-9782-b630a59915d5-profile_image-300x300.png,DE,de,partner,Male
twitch,xqc,xQc,71092938,2071371,125781,63735,1950,10569,5504526,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/xqc-profile_image-9298dca608632101-300x300.jpeg,CA,en,partner,Male
twitch,csgo_mc,csgo_mc,213748641,2020570,111297,38185,3175,10046,5782957,Counter-Strike: Global Offensive,https://static-cdn.jtvnw.net/jtv_user_pictures/22291960-3b5d-4bfd-b929-188df129403e-profile_image-300x300.png,UA,ru,partner,Organization
twitch,lvpes,LVPes,22346597,1999536,113247,46322,2590,11867,3080855,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/lvpes-profile_image-b9a288b926641fe4-300x300.png,ES,es,partner,Organization
twitch,montanablack88,MontanaBlack88,45044816,1672788,56401,27018,3715,21062,5415816,FIFA 23,https://static-cdn.jtvnw.net/jtv_user_pictures/6f36c08a-6f7d-40f1-a9e8-12eee2ff0f93-profile_image-300x300.png,DE,de,partner,Male
twitch,baiano,Baiano,140772558,1601944,77318,24678,3895,12063,1511749,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/ec5ec8ec-94ec-4a6c-af54-e2ba0bb6edfc-profile_image-300x300.png,BR,pt,partner,Male
twitch,castro_1021,Castro_1021,52091823,1416052,49292,28088,3025,32412,3208397,FIFA 23,https://static-cdn.jtvnw.net/jtv_user_pictures/ed0f84d6-2d2d-4c4e-a5fe-7a3cc365684a-profile_image-300x300.jpg,US,en,partner,Male
twitch,hasanabi,HasanAbi,207813352,1323470,47524,30194,2630,11161,2891997,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/0347a9aa-e396-49a5-b0f1-31261704bab8-profile_image-300x300.jpeg,US,en,partner,Male
twitch,elspreen,ElSpreen,157658336,1303766,179477,61839,1265,60762,4733454,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/1c14619b-d930-48d4-bd17-91784c8bde0f-profile_image-300x300.jpeg,AR,es,partner,Male
twitch,juansguarnizo,juansguarnizo,121510236,1271956,105688,29870,2555,47126,5142111,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/74586414-e27b-4347-89c5-109e42ac3e1d-profile_image-300x300.png,CO,es,partner,Male
twitch,ibai,ibai,83232866,1244833,111019,49301,1515,27687,4927816,Special Events,https://static-cdn.jtvnw.net/jtv_user_pictures/574228be-01ef-4eab-bc0e-a4f6b68bedba-profile_image-300x300.png,ES,es,partner,Male
twitch,fps_shaka,fps_shaka,49207184,1234358,39780,17847,4150,3911,1613117,Gundam Evolution,https://static-cdn.jtvnw.net/jtv_user_pictures/61f568bf-884b-4126-b17c-fc525c6d3bd4-profile_image-300x300.png,JP,ja,partner,Male
twitch,lck_korea,LCK_Korea,190835892,1222150,115417,27413,2675,5892,4538583,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/7a701887-d5fa-4ee8-b277-766d37d3df4b-profile_image-300x300.png,KR,ko,partner,Organization
twitch,elmariana,ElMariana,496795673,1191736,58158,38968,1835,61999,4137142,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/0107210e-a98c-409d-92a6-1caf70bb3953-profile_image-300x300.png,MX,es,partner,Male
twitch,zackrawrr,zackrawrr,552120296,1186653,55450,18787,3790,17169,2187719,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-300x300.png,US,en,without status,Male
twitch,roshtein,ROSHTEIN,72550899,1060787,27820,16973,3750,1959,1500575,Slots,https://static-cdn.jtvnw.net/jtv_user_pictures/ab4a35d8-8008-41b8-b0e5-db622e4c0a6f-profile_image-300x300.png,SE,en,without status,Male
twitch,tarik,tarik,36340781,988505,25463,17069,3475,12617,2294697,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/f04d2a14-8d63-4cd5-a469-7ec2cd6e5ce3-profile_image-300x300.png,US,en,partner,Male
twitch,woowakgood,우왁굳,49045679,987035,35657,16474,3595,3993,2997169,StarCraft,https://static-cdn.jtvnw.net/jtv_user_pictures/ebc60c08-721b-4572-8f51-8be7136a0c96-profile_image-300x300.png,KR,ko,partner,Male
twitch,sodapoppin,sodapoppin,26301881,964427,35638,16301,3550,1896,1949617,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/fc7b15b2-e400-4e74-8c8b-2ad3725e5770-profile_image-300x300.png,US,en,partner,Male
twitch,westcol,WestCOL,168732568,916984,161957,53941,1020,64374,4360662,Special Events,https://static-cdn.jtvnw.net/jtv_user_pictures/0afdc3fb-4825-422d-85ad-fbd2ce93fade-profile_image-300x300.jpeg,CO,es,partner,Male
twitch,illojuan,IlloJuan,90075649,899835,51062,28121,1920,16931,2236089,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/37454f0e-581b-42ba-b95b-416f3113fd37-profile_image-300x300.png,ES,es,partner,Male
twitch,luquet4,LuquEt4,267635380,847966,42492,21931,2320,23059,2094697,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/0863a8b0-7fdb-44a9-8212-680cfbaa38f9-profile_image-300x300.png,BR,pt,partner,Male
twitch,caedrel,Caedrel,92038375,829116,31534,10507,4735,12067,1755814,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/483a37ac-58fd-4e2f-8dc3-2c68a0164112-profile_image-300x300.png,DE,en,partner,Male
twitch,summit1g,summit1g,26490481,828814,20626,12985,3830,489,1452463,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/99aa4739-21d6-40af-86ae-4b4d3457fce4-profile_image-300x300.png,US,en,partner,Male
twitch,handongsuk,한동숙,139470326,791153,35463,15338,3095,1602,3210902,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/c5a2baa2-74ed-4b72-b047-8326572c9bfa-profile_image-300x300.png,KR,ko,partner,Male
twitch,jokerdtv,JokerdTV,48082917,789203,23176,6492,7295,7560,638702,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/02f9752b-833e-436d-b62b-34e7eb798261-profile_image-300x300.png,MT,en,partner,Male
twitch,dkayed,Dkayed,149727725,783956,8966,6327,7435,1458,481255,Yu-Gi-Oh! Duel Links,https://static-cdn.jtvnw.net/jtv_user_pictures/4ce0cca3-d9bf-4227-9db3-c1ad1cce589e-profile_image-300x300.jpeg,US,en,partner,Male
twitch,k3soju,k3soju,128293484,781937,18348,12802,3665,2829,777916,Teamfight Tactics,https://static-cdn.jtvnw.net/jtv_user_pictures/50e4e7b2-ae1c-43dd-ae3a-243de06a9034-profile_image-300x300.png,US,en,partner,Male
twitch,lirik,LIRIK,23161357,781597,32029,20171,2325,769,1423854,Grounded,https://static-cdn.jtvnw.net/jtv_user_pictures/7ddf1f29-544d-4b88-bbed-16e74d836792-profile_image-300x300.png,US,en,partner,Male
twitch,k4sen,k4sen,44525650,768729,21844,14370,3210,6116,1296010,Astroneer,https://static-cdn.jtvnw.net/jtv_user_pictures/794e906d-64d7-41ab-bb89-8fb159e4124b-profile_image-300x300.png,JP,ja,partner,Male
twitch,cohhcarnage,CohhCarnage,26610234,755140,16868,10069,4500,1279,777274,Grounded,https://static-cdn.jtvnw.net/jtv_user_pictures/148c3b8a-a78b-4139-a429-7d3d90ce8a27-profile_image-300x300.png,US,en,partner,Male
twitch,nickmercs,NICKMERCS,15564828,753506,35560,21326,2120,1673,1449781,Apex Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/b3c347ed-1a7a-40a2-8bee-8a7c4426eb33-profile_image-300x300.png,US,en,partner,Male
twitch,esfandtv,EsfandTV,38746172,749432,19279,6989,6435,2967,972018,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/476ee93d-66a6-4e57-b3a9-db1ceb168ad8-profile_image-300x300.png,US,en,partner,Male
twitch,tsm_imperialhal,TSM_ImperialHal,146922206,742219,28573,15934,2795,6421,1697073,Apex Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/039b8034-2b66-4d30-97ec-15bf08f219d9-profile_image-300x300.png,US,en,partner,Male
twitch,beyondthesummit,BeyondTheSummit,29578325,739809,21460,4405,10080,3704,2058723,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/f170344d-7a60-47fa-8be6-a74e803fcf12-profile_image-300x300.jpg,,en,partner,Organization
twitch,elxokas,elxokas,31919607,722610,19440,9285,4670,4635,1581441,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/198c0fe9-cf41-4ef1-ad55-405c1e599f25-profile_image-300x300.png,ES,es,partner,Male
twitch,stylishnoob4,stylishnoob4,50988750,708457,23910,15600,2725,3059,1559745,Final Fantasy XIV Online,https://static-cdn.jtvnw.net/jtv_user_pictures/stylishnoob4-profile_image-08271f11296c16df-300x300.png,JP,ja,partner,Male
twitch,alanzoka,alanzoka,38244180,707461,25852,19472,2180,11596,1257421,Grounded,https://static-cdn.jtvnw.net/jtv_user_pictures/15cec952-c1ba-4ff8-a79c-53c2fa5bd269-profile_image-300x300.png,BR,pt,partner,Male
twitch,trainwreckstv,Trainwreckstv,71190292,687830,33562,19196,2150,881,1760515,Slots,https://static-cdn.jtvnw.net/jtv_user_pictures/1f47965f-7961-4b64-ad6f-71808d7d7fe9-profile_image-300x300.png,US,en,partner,Male
twitch,riotgamesjp,RiotGamesJP,104833324,682115,39400,16177,2530,4351,1107299,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/6d7af149-96b2-4e95-9ede-a1c818d15cb0-profile_image-300x300.png,JP,ja,partner,Organization
twitch,ungespielt,ungespielt,36983084,650095,10428,4301,9070,5616,905206,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/fbfff8b8-d11a-4e08-a1af-00e8105ae7da-profile_image-300x300.png,DE,de,partner,Male
twitch,summonersinnlive,SummonersInnLive,40336240,636914,27834,8465,4515,3211,843639,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/09591203-8837-4d41-abd7-2f2e5ab5e451-profile_image-300x300.png,DE,de,partner,Organization
twitch,paulinholokobr,PaulinhoLOKObr,531177917,633616,114256,70402,540,29665,,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/d96bbd7a-26e5-4c5e-b6a5-149d708a973b-profile_image-300x300.png,BR,pt,partner,Male
twitch,loltyler1,loltyler1,51496027,615308,18960,13377,2760,3166,975137,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-300x300.png,US,en,partner,Male
twitch,hanryang1125,풍월량,103825127,611358,26696,14912,2460,809,1312784,Dark and Darker,https://static-cdn.jtvnw.net/jtv_user_pictures/7d354ef2-b2a8-4276-8c12-5be7f6301ae0-profile_image-300x300.png,KR,ko,partner,Male
twitch,noway4u_sir,NoWay4u_Sir,85397463,610943,33594,13282,2760,1970,1098491,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/9e619d88755f56a8-profile_image-300x300.png,DE,de,partner,Male
twitch,doublelift,Doublelift,40017619,610356,29490,10375,3530,7414,1183587,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/2a9aad00-b15b-411e-86c4-8e7432e78740-profile_image-300x300.png,US,en,partner,Male
twitch,rubius,Rubius,39276140,598044,44827,26192,1370,23995,2054745,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-300x300.jpg,ES,es,partner,Male
twitch,moistcr1tikal,moistcr1tikal,132230344,576340,25788,15302,2260,14586,862519,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/df6f775d-8794-4cbe-aa85-dbdc72975696-profile_image-300x300.png,US,en,partner,Male
twitch,bonjwa,Bonjwa,73437396,566778,21150,5553,6125,854,1168319,Special Events,https://static-cdn.jtvnw.net/jtv_user_pictures/a4bec7db-47b2-44f7-bb79-6de32e7bbca4-profile_image-300x300.png,DE,de,partner,Male
twitch,lolpacifictw,lolpacifictw,485855940,565731,36071,13606,2495,3836,1419060,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/3a0a20f0-b3b1-4c9b-bfa7-baba9dda8d7e-profile_image-300x300.png,TW,zh,partner,Organization
twitch,tisischubech,TisiSchubech,52345220,565413,62510,18901,1795,28455,,FIFA 23,https://static-cdn.jtvnw.net/jtv_user_pictures/c29becb5-b45d-4ec5-9b1c-e5ce44b6e6d6-profile_image-300x300.png,DE,de,partner,Male
twitch,shuteye_orange,蝦愛橘子,25202416,546036,6311,3251,10080,348,685513,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/e496689c-5e8f-44a6-8733-b3c5b6e17e19-profile_image-300x300.png,TW,zh,partner,Male
twitch,brucedropemoff,BruceDropEmOff,88084663,536308,42705,30074,1070,16663,1556340,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/942bca8c-21f3-4e13-a4ef-148dca11ce7e-profile_image-300x300.png,US,en,partner,Male
twitch,aminematue,aminematue,407388596,533781,44414,25120,1275,14760,1084073,The Forest,https://static-cdn.jtvnw.net/jtv_user_pictures/13e55cbe-a1b0-4f4c-b69b-2748274b9e48-profile_image-300x300.png,FR,fr,partner,Male
twitch,amouranth,Amouranth,125387632,531556,15390,8667,3680,18319,1559843,"Pools, Hot Tubs, and Beaches",https://static-cdn.jtvnw.net/jtv_user_pictures/73a412eb-6d1c-4a1d-8711-aca8e1d144cb-profile_image-300x300.png,US,en,partner,Female
twitch,casimito,casimito,254489093,525158,43465,18267,1725,8037,1399297,Sports,https://static-cdn.jtvnw.net/jtv_user_pictures/32805a78-d927-48bd-8089-bf5efed53ea4-profile_image-300x300.png,BR,pt,partner,Male
twitch,cellbit,Cellbit,28579002,525149,30759,10365,3040,5564,652112,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/cb885149-f7f7-48f0-99ae-fe0a386ed3e2-profile_image-300x300.png,BR,pt,partner,Male
twitch,tumblurr,Tumblurr,77827128,521738,26267,13407,2335,3836,1460515,Fall Guys: Ultimate Knockout,https://static-cdn.jtvnw.net/jtv_user_pictures/8cabb91c-1fea-41f3-ac28-2938e918ead4-profile_image-300x300.jpeg,IT,it,partner,Male
twitch,kato_junichi0817,加藤純一です,545050196,516345,69181,20863,1485,4029,1537041,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a4977cfd-1962-41ec-9355-ab2611b97552-profile_image-300x300.png,jp,ja,affilate,Male
twitch,gorgc,Gorgc,108268890,506042,17555,11143,2725,1820,798820,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-300x300.jpeg,SE,en,partner,Male
twitch,zilioner,침착맨,66375105,494797,21562,12770,2325,4260,1700188,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/dde955e8-5fae-44dc-98db-79b3b14afea2-profile_image-300x300.png,KR,ko,partner,Male
twitch,dansgaming,DansGaming,7236692,490155,9954,5142,5720,1251,559576,Dread X Collection 3,https://static-cdn.jtvnw.net/jtv_user_pictures/79c71a35-8944-41d7-b9cd-1aaaae4a53ee-profile_image-300x300.png,US,en,partner,Male
twitch,moonmoon,MOONMOON,121059319,487417,17097,11425,2560,420,187927,Terraria,https://static-cdn.jtvnw.net/jtv_user_pictures/3973e918fe7cc8c8-profile_image-300x300.png,US,en,partner,Male
twitch,tfue,Tfue,60056333,476895,18248,11539,2480,8906,1896346,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/82b63a01-628f-4c81-9b05-dd3a5011fdda-profile_image-300x300.png,US,en,partner,Male
twitch,xthesolutiontv,xTheSolutionTV,56040562,470918,14857,3049,9270,7163,1156237,FIFA 23,https://static-cdn.jtvnw.net/jtv_user_pictures/xthesolutiontv-profile_image-60407df7245fee58-300x300.png,DE,de,partner,Male
twitch,hiswattson,HisWattson,123182260,463564,12937,8063,3450,9348,909539,Apex Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/e44c46fc-5244-4a88-9ac4-4b859c242904-profile_image-300x300.png,US,en,partner,Male
twitch,rocky_,RocKy_,115695918,462768,12643,7148,3885,10324,1052975,FIFA 23,https://static-cdn.jtvnw.net/jtv_user_pictures/66e58c64-7ba3-437f-965e-29315b58423e-profile_image-300x300.png,FR,fr,partner,Male
twitch,primevideo,PrimeVideo,168843586,461787,148192,73887,375,26814,,Sports,https://static-cdn.jtvnw.net/jtv_user_pictures/b6095450-4712-4ff9-9215-930fbb45503e-profile_image-300x300.jpeg,,en,partner,Organization
twitch,rainbow6,Rainbow6,65171890,454107,28172,13693,1990,2225,333903,Tom Clancy's Rainbow Six Siege,https://static-cdn.jtvnw.net/jtv_user_pictures/f24eb74d-cd92-404b-949a-9ac2747df53f-profile_image-300x300.png,,en,partner,Organization
twitch,midbeast,midbeast,92113890,442899,23004,7202,3690,8039,1357758,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/f1a12b66-6db9-4466-8935-9da9d4cb8411-profile_image-300x300.png,AU,en,partner,Male
twitch,gamerbrother,GamerBrother,125036509,433458,54962,19410,1340,18819,,FIFA 23,https://static-cdn.jtvnw.net/jtv_user_pictures/975b34c9-3805-46c4-b011-1d64c71edabe-profile_image-300x300.png,DE,de,partner,Male
twitch,yourragegaming,yourragegaming,36926489,429164,27995,17883,1440,8718,1621995,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/70c63d12-ecae-485c-9bca-3d3f3ad5782a-profile_image-300x300.png,US,en,partner,Male
twitch,fextralife,Fextralife,156037856,415237,16698,9297,2680,-1842,2533004,Madison,https://static-cdn.jtvnw.net/jtv_user_pictures/a28b0d37-81d0-415a-8ed8-1a1f998ea26d-profile_image-300x300.png,,en,partner,Organization
twitch,elajjaz,Elajjaz,26921830,411812,9948,7091,3485,298,477587,Grounded,https://static-cdn.jtvnw.net/jtv_user_pictures/elajjaz-profile_image-fcfc55e0804b6bfd-300x300.png,SE,en,partner,Male
twitch,ponce,Ponce,50597026,409346,33459,10171,2415,1678,1480360,Maitre des Fleurs,https://static-cdn.jtvnw.net/jtv_user_pictures/125bbc49-45d1-432c-92b3-f5aef1e7ab21-profile_image-300x300.png,FR,fr,partner,Male
twitch,grubby,Grubby,20992865,403429,11519,6499,3725,5890,620139,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/e5d06b76-4e12-44f9-82cf-1bcc03359667-profile_image-300x300.png,NL,en,partner,Male
twitch,yoda,YoDa,47071880,396502,13990,8407,2830,1662,480480,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/a1489408-be7a-42b8-b823-962d1e0f0a6a-profile_image-300x300.png,BR,pt,partner,Male
twitch,recrent,Recrent,39154778,395993,9699,5494,4325,2950,1450448,Battlefield 2042,https://static-cdn.jtvnw.net/jtv_user_pictures/a80add0f-3771-4679-84b4-ea0c6f7336ee-profile_image-300x300.png,RU,ru,partner,Male
twitch,forsen,forsen,22484632,395598,16446,11385,2085,2124,855698,Terraria,https://static-cdn.jtvnw.net/jtv_user_pictures/forsen-profile_image-48b43e1e4f54b5c8-300x300.png,SE,en,partner,Male
twitch,skill4ltu,skill4ltu,110775952,392502,15390,6166,3820,2767,294263,World of Tanks,https://static-cdn.jtvnw.net/jtv_user_pictures/3240ed60-0ad4-4bb4-afd9-b608b60e850c-profile_image-300x300.png,LT,en,partner,Male
twitch,stray228,Stray228,40488774,382931,13816,9456,2430,5041,,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/stray228-profile_image-ceb0393a88eb8286-300x300.jpeg,RU,ru,partner,Male
twitch,kamet0,Kamet0,27115917,382929,20959,11605,1980,2477,932728,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/9e12862d-a8d0-4df2-81aa-e2241022dc98-profile_image-300x300.jpg,FR,fr,partner,Male
twitch,abugoku9999,abugoku9999,264984080,382146,11189,6938,3305,2668,193265,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/614dc2a6-1367-4f49-9521-80f456032985-profile_image-300x300.png,DE,de,partner,Male
twitch,runthefutmarket,runthefutmarket,143759910,379988,16212,8399,2715,7704,950424,FIFA 23,https://static-cdn.jtvnw.net/jtv_user_pictures/7f6fee82-2f7e-4ef9-8a40-084d06afc903-profile_image-300x300.png,US,en,partner,Male
twitch,aceu,aceu,88946548,374130,23386,12939,1735,8869,1291002,Apex Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/c7a4c96e-a434-4dfa-9bcf-6190995dd536-profile_image-300x300.png,US,en,partner,Male
twitch,elraenn,Elraenn,165080419,373140,32724,20635,1085,5723,1428055,Fall Guys: Ultimate Knockout,https://static-cdn.jtvnw.net/jtv_user_pictures/0294fec8-8572-4517-9b60-12e0705a8893-profile_image-300x300.png,TR,tr,partner,Male
twitch,quin69,Quin69,56649026,371190,13555,8437,2640,204,467473,Path of Exile,https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-300x300.png,NZ,en,partner,Male
twitch,tmxk319,괴물쥐123,148057505,370707,18246,9249,2405,2370,1552969,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/59b10cc7-772e-48a9-92df-066e9a35862b-profile_image-300x300.jpg,KR,ko,partner,Male
twitch,latinxingames,LatinxInGames,412979783,362684,23952,10991,1980,631,4280553,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/89cdf687-41b3-4e2f-bcee-6be8d9edee85-profile_image-300x300.png,,en,partner,Organization
twitch,lilpaaaaaa,릴파_,169700336,360846,23155,10881,1990,3415,508551,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/3b5e6d73-8935-449f-902b-1b94a386e137-profile_image-300x300.png,KR,ko,partner,Female
